"Invalid attribute option specified for attribute %s (%s), skipping the record","屬性%s (%s)的屬性選項不正確，忽略該記錄"
"Invalid attribute set specified, skipping the record","屬性組合不正確，忽略該記錄"
"Invalid block: %s","方框不正確：%s "
"Invalid category","Invalid category"
"Invalid category IDs","分類編號不正確"
"Invalid image file type","圖片文件類型不正確"
"Invalid image type.","Invalid image type."
"Invalid option id specified for %s (%s), skipping the record","%s (%s)的選項編號不正確，忽略該記錄"
"Invalid product type specified, skipping the record","商品類型不正確，忽略該記錄"
"Invalid store specified","指定的商店不正確"
"Invalid store specified, skipping the record","商店不正確，忽略該記錄"
"Inventory","庫存"
"Is Default","是缺省"
"Is Required","Is Required"
"Items %s to %s of %s total","商品%s到%s，共%s件"
"Items that you don't want to show in the catalog or search results should have status 'Disabled' in the desired store.","不要顯示在目錄或搜索結果中的商品，相應商店中的狀態要設置為'禁用'。 "
"Label","標籤"
"Last Name","姓氏"
"Last Notification","最近通知"
"Learn More","了解更多"
"Length of text is too long","Length of text is too long"
"Letters","字母"
"Letters(a-zA-Z) or Numbers(0-9)","字母(a-zA-Z)或數字(0-9) "
"Line %d, Email: %s","行%d，電子郵件：%s "
"Line %d, SKU: %s","行%d，SKU: %s "
"Link (Related, Up sell, Cross sell)","Link (Related, Up sell, Cross sell)"
"Link product not exists.","Link product not exists."
"List","列表"
"List Mode","列表模式"
"Manage Attribute Sets","管理屬性組合"
"Manage Attributes","管理屬性"
"Manage Catalog Categories","管理目錄分類"
"Manage Categories","管理分類"
"Manage Label / Options","管理標籤/選項"
"Manage Options (values of your attribute)","管理選項(屬性值) "
"Manage Product Attributes","管理商品屬性"
"Manage Product Sets","管理商品組合"
"Manage Products","管理商品"
"Manage Stock","Manage Stock"
"Manage Titles (Size, Color, etc.)","管理標題(大小、顏色等。) "
"Max Characters","Max Characters"
"Maximal Depth","Maximal Depth"
"Maximum Image Size","Maximum Image Size"
"Maximum Qty Allowed in Shopping Cart","購物車中允許的最多商品數量"
"Maximum image height","Maximum image height"
"Maximum image width","Maximum image width"
"Maximum number of characters","Maximum number of characters"
"Media Image","媒體圖片"
"Minimum Lines Per Page","Minimum Lines Per Page"
"Minimum Qty Allowed in Shopping Cart","購物車中必須的最少商品數量"
"Minimum Qty for Item's Status to be Out of Stock","Minimum Qty for Item's Status to be Out of Stock "
"Missing SKU, skipping the record","缺少SKU，忽略該記錄"
"More Views","更多"
"Move","Move"
"Move category in tree","Move category in tree"
"Multiple Select","多選"
"Name","名稱"
"Name In %s","%s中名稱"
"Name<br/>(For internal use)","名稱<br/>(內部使用) "
"New Category","新分類"
"New Product","新商品"
"New Product Attribute","新商品屬性"
"New Products","新商品"
"New Search","新搜索"
"New Set Name","新組合名稱"
"Next","下一個"
"No","否"
"No image","沒有圖片"
"No layout updates","沒有版面更新"
"No options of this product are available.","沒有該商品的選項可用。 "
"No product collections found","沒有找到商品組合"
"None","無"
"Not shared with other products","沒有與其它商品共享"
"Notify Low Stock RSS","低庫存提醒的RSS "
"Notify for Quantity Below","提醒數量低於"
"Nowhere","不可見"
"Number of Uses","使用次數"
"Number of results<br/>(For last time placed)","結果數量<br/>(最後一次) "
"OR","或"
"Old Price:","原價： "
"Option validation failed to add product to cart","Option validation failed to add product to cart"
"Option:","選項： "
"Options Control","選項控制"
"Options is required","必填選項"
"Our customer service is available 24/7. Call us at (555) 555-0123.","Our customer service is available 24/7. Call us at (555) 555-0123."
"Out of Stock","缺貨"
"Out of stock","缺貨"
"Out of stock.","缺貨。 "
"PM","PM"
"Page Title Separator","頁面標題分隔符"
"Page:","頁： "
"Parent Category","上層分類"
"Pending","等待"
"Pending Reviews RSS","待審評論的RSS "
"Percentage","百分比"
"Please add rows to option.","Please add rows to option."
"Please be careful as once you click on the row it will load package data form the selected file and all unsaved form data will be lost.","Please be careful as once you click on the row it will load package data form the selected file and all unsaved form data will be lost."
"Please click on Close Window button if it won't be closed automatically","如果視窗沒有自動關閉，請自行按下關閉視窗按鈕"
"Please enter a new group name","請輸入新組名"
"Please refresh ""Catalog Rewrites"" and ""Layered Navigation Indices"" in System -> <a href=""%s"">Cache Management</a>","Please refresh ""Catalog Rewrites"" and ""Layered Navigation Indices"" in System -> <a href=""%s"">Cache Management</a>"
"Please select  items","Please select  items"
"Please select one or more attributes.","請選擇一個以上屬性。 "
"Please select product(s)","請選擇商品"
"Please select products for attributes update","請選擇商品更新屬性"
"Please select static block ...","請選擇固定方框... "
"Please set up merge date/time .","Please set up merge date/time ."
"Please specify date required option(s)","Please specify date required option(s)"
"Please specify the product option(s)","Please specify the product option(s)"
"Please specify the product required option(s)","Please specify the product required option(s)"
"Please specify the product(s) quantity","Please specify the product(s) quantity"
"Please specify time required option(s)","Please specify time required option(s)"
"Please, use four-digit year format","Please, use four-digit year format"
"Position","位置"
"Position In Layered Navigation","層導航中位置"
"Position of attribute in layered navigation block","層導航方框中的屬性位置"
"Prev","上一步"
"Previous","上一步"
"Price","價格"
"Price Type","Price Type"
"Price values for options should be specified in system base currency.","請在系統基準貨幣中輸入選項價格。 "
"Price:","價格： "
"Print This Page","打印該頁"
"Problem saving the collection, aborting. Error: %s","保存組合時出錯，退出。錯誤：%s "
"Product","Product"
"Product %s successfully added to compare list","成功增加商品%s到比較列表"
"Product %s successfully removed from compare list","成功從比較列表中刪除商品%s "
"Product API","Product API"
"Product Alerts","商品提醒"
"Product Attribute","商品屬性"
"Product Attributes","商品屬性"
"Product Categories","商品分類"
"Product Description","商品說明"
"Product Image Placeholders","Product Image Placeholders"
"Product Image Watermarks","Product Image Watermarks"
"Product Images","Product Images"
"Product Images API","Product Images API"
"Product In Websites","商品網站"
"Product Info Column","Product Info Column"
"Product Information","商品信息"
"Product Name","洗牌名稱"
"Product Reviews","商品評論"
"Product Tags","商品標籤"
"Product Tier Price API","Product Tier Price API"
"Product Type","商品類型"
"Product URL Suffix","Product URL Suffix"
"Product attribute sets API","Product attribute sets API"
"Product attribute was successfully deleted","成功刪除商品屬性"
"Product attribute was successfully saved","成功保存商品屬性"
"Product attributes API","Product attributes API"
"Product collection expected","需要商品組合"
"Product deleted","商品已刪除"
"Product duplicated","商品重複"
"Product has required options","Product has required options"
"Product links API (related, cross sells, up sells)","Product links API (related, cross sells, up sells)"
"Product listing sort by","Product listing sort by"
"Product saving error.","保存商品出錯。 "
"Product saving error. ","Product saving error. "
"Product types API","Product types API"
"Product was successfully created.","成功創建商品。 "
"Product was successfully saved.","成功保存商品"
"Product with this combination of attributes already associated to configurable.","該屬性組合的商品已與配置關聯。 "
"Products","商品"
"Products Information","商品信息"
"Products Reviews","商品評論"
"Products Sitemap","Products Sitemap"
"Products only","僅限商品"
"Products per Page on Grid default value","Products per Page on Grid default value"
"Products per Page on List allowed values","Products per Page on List allowed values"
"Products per Page on List default value","Products per Page on List default value"
"Products per page on Grid allowed values","Products per page on Grid allowed values"
"Properties","屬性"
"Qty","數量"
"Qty Uses Decimals","數量用十進制"
"Qty for Item's Status to become Out of Stock","Qty for Item's Status to become Out of Stock"
"Quick Create","快速創建"
"Quick Overview","快速查看"
"Quick simple product creation","快速創建簡單商品"
"Records for ""","記錄"" "
"Redirect","重定向"
"Redirect URL","重定向網址"
"Regular Price:","原價： "
"Related Products","相關商品"
"Remove","刪除"
"Remove Product","刪除商品"
"Remove Product From Websites","Remove Product From Websites"
"Remove This Item","刪除該項目"
"Remove product assignment","Remove product assignment"
"Remove product image","Remove product image"
"Remove product link","Remove product link"
"Required","必填"
"Reset","重置"
"Results","結果"
"Retrieve attribute data","Retrieve attribute data"
"Retrieve attribute list","Retrieve attribute list"
"Retrieve attribute options","Retrieve attribute options"
"Retrieve categories tree","Retrieve categories tree"
"Retrieve category attributes","Retrieve category attributes"
"Retrieve category data","Retrieve category data"
"Retrieve hierarchical tree","Retrieve hierarchical tree"
"Retrieve linked products","Retrieve linked products"
"Retrieve list of assigned products","Retrieve list of assigned products"
"Retrieve one level of categories by website/store view/parent category","Retrieve one level of categories by website/store view/parent category"
"Retrieve product","Retrieve product"
"Retrieve product attribute sets","Retrieve product attribute sets"
"Retrieve product image","Retrieve product image"
"Retrieve product image list","Retrieve product image list"
"Retrieve product image types","Retrieve product image types"
"Retrieve product link type attributes","Retrieve product link type attributes"
"Retrieve product link types","Retrieve product link types"
"Retrieve product tier prices","Retrieve product tier prices"
"Retrieve product types","Retrieve product types"
"Retrieve products data","Retrieve products data"
"Retrieve products list by filters","Retrieve products list by filters"
"Review successfully deleted","成功刪除評論"
"Review was saved successfully","成功保存評論"
"Review was successfully saved","成功保存評論"
"Reviews","評論"
"Roll Over for preview","總評"
"Root","根"
"SKU","SKU "
"Save","保存"
"Save And Continue Edit","保存並繼續修改"
"Save Attribute","保存屬性"
"Save Attribute Set","保存屬性組合"
"Save Category","保存分類"
"Save Search","保存搜索"
"Saved ","保存"
"Scope","範圍"
"Search","搜索"
"Search Engine Optimizations","搜索引擎優化"
"Search Information","搜索信息"
"Search Query","搜索"
"Search Term was successfully saved","成功保存搜索關鍵詞"
"Search Term with such search query already exist.","搜索關鍵詞已存在。 "
"Search was successfully deleted","成功刪除搜索"
"Searchable","可搜索"
"Select Configurable Attributes ","選擇可設置屬性"
"Select type of option","Select type of option"
"Select type options required values rows.","Select type options required values rows."
"Selected Product Types","選擇商品類型"
"Selected configuration is not available.","Selected configuration is not available."
"Send Count","發送計算"
"Set Ascending Direction","設置升序說明"
"Set Descending Direction","設置降序說明"
"Set Name","組合名稱"
"Set Root Category For Store","給商店設置根分類"
"Set root category for this store in the <a href=""%s"">configuration</a>","在<a href=""%s"">設置</a>中給該商店設置根分類"
"Set special price","Set special price"
"Set/Get current store view","Set/Get current store view"
"Settings","設置"
"Shop by","購物"
"Shopping Options","購物選項"
"Show","顯示"
"Show Details","Show Details"
"Show Tags","Show Tags"
"Simple Product","簡單商品"
"Site Map","網站架構圖"
"Sitemap","Sitemap"
"Skip import row, is not valid value ""%s"" for field ""%s""","忽略導入行，不是正確的""%s""在欄目""%s"" "
"Skip import row, required field ""%s"" for new customer not defined","忽略導入行，新客戶的必填欄目""%s""未定義"
"Skip import row, required field ""%s"" for new products not defined","忽略導入行，新商品的必填欄目""%s""未定義"
"Skip import row, required field ""%s"" not defined","忽略導入行，必填欄目""%s""未定義"
"Skip import row, store ""%s"" field not exists","忽略導入行，商店""%s""欄目不存在"
"Sort Order","排序"
"Sort by","排序"
"Source Model","源型號"
"Special Price:","特價： "
"Starting at:","起價： "
"Static","固定"
"Static block and products","固定方框和商品"
"Static block only","僅固定方框"
"Status","狀態"
"Stock Availability","庫存情況"
"Store","商店"
"Store View","商店界面"
"Stretch","伸展"
"Subscribe to Feed","訂閱Feed "
"Subscribe to RSS Feed","訂閱RSS Feed "
"Super product attributes configuration","高級商品屬性設置"
"Synonym For","同義"
"Synonym for","同義"
"System","系統 "
"System Properties","系統屬性"
"Tag Name","標籤名稱 "
"Tax","Tax"
"Text","文字"
"Text Area","文字區域"
"Text Field","文字欄目"
"There are no %s available.","沒有%s可用。 "
"There are no customers for this alert","該提醒沒有客戶"
"There are no products matching the selection.","沒有與選擇匹配的商品。 "
"There was an error while adding products to websites","There was an error while adding products to websites"
"There was an error while cleared compare list","There was an error while cleared compare list"
"There was an error while removing products from websites","There was an error while removing products from websites"
"There was an error while updating product(s) attributes","更新商品屬性時出錯"
"There was an error while updating product(s) status","There was an error while updating product(s) status"
"This attribute no longer exists","該屬性不存在"
"This group contains attributes, used in configurable products. Please move these attributes to another group and try again.","This group contains attributes, used in configurable products. Please move these attributes to another group and try again."
"This group contains system attributes. Please move system attributes to another group and try again.","該組含有系統屬性。請將系統屬性移到另外一個組後再試。 。 "
"This is a required option","This is a required option"
"This search no longer exists","該搜索已不存在"
"Tier Pricing","分級價格"
"Tile","Tile "
"Time format","Time format"
"Title","Title"
"Top/Left","左上"
"Top/Right","右上"
"Total Qty Base Items","Total Qty Base Items"
"Total incl. Tax: %1$s","Total incl. Tax: %1$s"
"Total of %d record(s) were successfully deleted","成功刪除%d個記錄"
"Total of %d record(s) were successfully updated","成功更新%d個記錄"
"Type","聯繫"
"Unable to complete request. Please try again later.","無法完成請求，請稍後再試。 "
"Unable to find a search term to delete","沒有找到要刪除的搜索關鍵詞"
"Unable to find an attribute to delete","沒有找到要刪除的屬性"
"Unable to get product id.","無法取得商品編號。 "
"Unassigned Attributes","未指定的屬性"
"Unique Value","唯一值"
"Unique Value (not shared with other products)","唯一值(沒有與其它商品共享) "
"Unknown attribute: %s","未知屬性：%s "
"Up-sells","上一級"
"Update","Update"
"Update Attributes","Update Attributes"
"Update Tier Price","Update Tier Price"
"Update assigned product","Update assigned product"
"Update attributes","更新屬性"
"Update category","Update category"
"Update product","Update product"
"Update product image","Update product image"
"Update product link","Update product link"
"Update product tier prices","Update product tier prices"
"Upload new product image ","Upload new product image "
"Url","網址"
"Url Rewrite Management","網址重寫"
"Url rewrie save problem.","Url rewrie save problem."
"Use Config Settings","使用設置值"
"Use Default Value","使用缺省值"
"Use Flat Catalog Category","Use Flat Catalog Category"
"Use Flat Catalog Product","Use Flat Catalog Product"
"Use In Layered Navigation","用於分層導航"
"Use In Layered Navigation<br/>(Can be used only with catalog input type 'Dropdown')","用於分級導航<br/>(僅用於目錄輸入類型'下拉菜單') "
"Use In Search Results Layered Navigation","Use In Search Results Layered Navigation"
"Use JavaScript Calendar","Use JavaScript Calendar"
"Use To Create Configurable Product","用於創建可配置商品"
"Use Tree Like Category Sitemap","Use Tree Like Category Sitemap"
"Use categories path for product URLs","商品網址使用分類路徑"
"Use in advanced search","用於高級搜索"
"Use in quick search","用於快速搜索"
"Used for sorting in product listing","Used for sorting in product listing"
"Used in product listing","Used in product listing"
"Values Required","必填項"
"Varchar","Varchar "
"View as","查看"
"Virtual Product","Virtual Product"
"Visibility","可見性"
"Visible","可見"
"Visible on Catalog Pages on Front-end","在前台目錄頁面可見"
"Visible on Product View Page on Front-end","Visible on Product View Page on Front-end"
"Watermark","水印"
"Watermark Default Size","水印缺省大小"
"Watermark Position","水印位置"
"We Also Recommend","We Also Recommend"
"Web Site Item Must be checked","Web Site Item Must be checked"
"Web Site Store Must be checked","Web Site Store Must be checked"
"Website","網站"
"Websites","網站"
"Wrong BuyRequest instance in options group","Wrong BuyRequest instance in options group"
"Wrong option instance type in options group","Wrong option instance type in options group"
"Wrong option type to get group instance.","Wrong option type to get group instance."
"Wrong product instance type in options group","Wrong product instance type in options group"
"Wrong quote item instance in options group","Wrong quote item instance in options group"
"Wrong quote item option instance in options group","Wrong quote item option instance in options group"
"Year Range","Year Range"
"Yes","是"
"Yes/No","是/否"
"You cannot delete this attribute","無法刪除該屬性"
"You cannot edit this attribute","無法修改該屬性"
"You cannot remove system attribute from this set.","不能從改組合中刪除系統屬性。 "
"You cannot update this attribute","無法更新該屬性"
"You have no items to compare.","您沒有要比較的商品"
"You may also be interested in the following product(s)","您也許會喜歡下面的商品"
"Zoom In","放大"
"Zoom Out","縮小"
"[GLOBAL]","[全站] "
"and","和"
"and above","及以上"
"cache refresh needed","cache refresh needed"
"categories","categories"
"comma separated","comma separated"
"each","each"
"ex. http://domain.com","例如http://domain.com "
"leave blank if its not an image","leave blank if its not an image"
"must be in the allowed values list","must be in the allowed values list"
"per page","每頁"
"products","products"
"px.","px."
"save","save"
"select all","全部選擇"
"unselect all","全部取消"
"x","x"
"Description","Description"
"Short Description","Short Description"
"Tax Class","Tax Class"
"There are no products matching the selection.","There are no products matching the selection."
"Availability:","Availability:"
"Qty:","Qty:"
"Compare Products","商品比較"
"You have no items to compare.","您沒有要比較的商品"
"Site Map","Site Map"
"Go to Home Page","Go to Home Page"
"Home","Home"
"Our customer service is available 24/7. Call us at (555) 555-0123.","Our customer service is available 24/7. Call us at (555) 555-0123."
"Categories","Categories"
"Keep your eyes open for our special Back to School items and save A LOT!","Keep your eyes open for our special Back to School items and save A LOT!"
"Categories Sitemap","Categories Sitemap"
"Are you sure you would like to remove all products from your comparison?","Are you sure you would like to remove all products from your comparison?"
"Clear All","Clear All"
"Products Sitemap","Products Sitemap"
